"","Year","Date","Site","Region","Latitude.Degrees","Longitude.Degrees","Depth","Species","Count","Ecoregion","SSTA_DHW","SSTFilled","area4km","area2km","area1km","kd490_value","MPA","STATUS_YR","gmw1km","distance"
"2995",2006,"17-Feb-06","Claros","Brazil",-8.76978,-35.0861,8,"Bleaching (% of population)",300,"ERG144",0,301.8,749853,0,0,0.061199998453958,"MPA","MPA",NA,2443.95535329225
"2996",2006,"03-Nov-06","Ilha da Barra","Brazil",-8.76672,-35.0927,3,"Bleaching (% of population)",0,"ERG144",0.4475,300.0375,894062,242756,0,0.0603999984741677,"MPA","MPA",NA,1788.93066862465
"2997",2006,"13-Feb-06","Moura Reef East","Brazil",-9.04144,-35.1956,4,"Bleaching (% of population)",98,"ERG144",0,301,19865,0,0,0.0539999986358453,"MPA","MPA",NA,4268.70851536034
"2998",2006,"13-Feb-06","Moura Reef North","Brazil",-9.04083,-35.1969,6,"Bleaching (% of population)",57,"ERG144",0,301,88155,0,0,0.0539999986358453,"MPA","MPA",NA,4114.09759764854
"2999",2006,"14-Feb-06","Pedra Virada","Brazil",-9.01497,-35.1889,5,"Bleaching (% of population)",37,"ERG144",0,301,240974,0,0,0.0539999986358453,"MPA","MPA",NA,3001.73108486381
"3000",2006,"14-Feb-06","Pedra do Meio","Brazil",-9.03217,-35.1941,4,"Bleaching (% of population)",33,"ERG144",0,301,122575,0,0,0.0539999986358453,"MPA","MPA",NA,3768.2901705677
"3001",2006,"15-Feb-06","Lastro do Jorge","Brazil",-9.04847,-35.1999,3,"Bleaching (% of population)",160,"ERG144",0,301.16,34267,0,0,0.0539999986358453,"MPA","MPA",NA,4389.80788218439
"3002",2006,"15-Feb-06","Filha das Gales","Brazil",-9.04844,-35.2,4,"Bleaching (% of population)",38,"ERG144",0,301.16,39231,0,0,0.0539999986358453,"MPA","MPA",NA,4378.31981213749
"3003",2006,"13-Oct-06","Ilhota","Brazil",-12.9679,-38.6023,3,"Bleaching (% of population)",100,"ERG144",0.868,298.256,0,0,0,0.181519995414419,"MPA","MPA",NA,4414.58854100058
"3004",2006,"14-Oct-06","Ilhota","Brazil",-12.9679,-38.6023,3,"Bleaching (% of population)",0,"ERG144",0.868,298.256,0,0,0,0.181519995414419,"MPA","MPA",NA,4414.58854100058
"3005",2006,"08-Feb-06","Poco dos Gatos","Brazil",-13.0326,-38.6531,3,"Bleaching (% of population)",0,"ERG144",1.5,301.14,0,0,0,0.0790999980017659,"MPA","MPA",NA,358.741968938211
"3006",2006,"01-Jun-06","Maria Islands Nature Reserve","St Lucia",13.7205,-60.9354,3,"Bleaching (% of population)",0,"ERG138",3.91,300.66,409375,0,0,0.0893333310765835,"MPA","Non MPA",NA,2838.03031044432
"3007",2006,"02-Jun-06","Le Sport Reef","St Lucia",14.1015,-60.9555,3,"Bleaching (% of population)",0,"ERG138",1.12,300.54,0,0,0,0.0797999979840824,"MPA","0",NA,3944.31829660516
"3008",2006,"16-Jun-06","Flat Land (Laborie)","St Lucia",13.7515,-61.0055,2,"Bleaching (% of population)",0,"ERG138",1.42,300.3775,12295,12295,12295,0.0555999985954259,"MPA","0",NA,3405.70525754335
"3009",2006,"16-Feb-06","Rachette Pointe","St Lucia",13.8567,-61.0692,5,"Bleaching (% of population)",0,"ERG138",0,299.7633333,0,0,0,0.0289999992673984,"MPA","0",NA,7697.59535066129
"3010",2006,"16-Feb-06","Rachette Pointe","St Lucia",13.8567,-61.0692,10,"Bleaching (% of population)",10,"ERG138",0,299.7633333,0,0,0,0.0289999992673984,"MPA","0",NA,7697.59535066129
"3011",2006,"18-Apr-06","Coral Gardens","St Lucia",13.8155,-61.0715,3,"Bleaching (% of population)",0,"ERG138",0.2825,300.2425,0,0,0,0.0369999990653014,"MPA","0",NA,3106.33036385113
"3012",2006,"18-Apr-06","Coral Gardens","St Lucia",13.8155,-61.0715,10,"Bleaching (% of population)",0,"ERG138",0.2825,300.2425,0,0,0,0.0369999990653014,"MPA","0",NA,3106.33036385113
"3013",2006,"27-Oct-06","Rachette Point","St Lucia",13.8583,-61.0667,5,"Bleaching (% of population)",60,"ERG138",2.63,302.2633333,0,0,0,0.0285333326125207,"MPA","0",NA,7897.34124216441
"3014",2006,"27-Oct-06","Rachette Point","St Lucia",13.8583,-61.0667,10,"Bleaching (% of population)",60,"ERG138",2.63,302.2633333,0,0,0,0.0285333326125207,"MPA","0",NA,7897.34124216441
"3015",2006,"04-Mar-06","La Bym","Dominica",15.2369,-61.3701,10,"Bleaching (% of population)",0,"ERG138",0,299.34,0,0,0,0.0337999991461402,"Non MPA","Non MPA",NA,11740.8815114949
"3016",2006,"14-Jan-06","Lauro Reef","Dominica",15.4386,-61.4457,9.5,"Bleaching (% of population)",8,"ERG138",0,300.1825,0,0,0,0.0249999993684469,"Non MPA","Non MPA",NA,3441.03714230039
"3017",2006,"05-Mar-06","Lauro Reef","Dominica",15.4386,-61.4457,12,"Bleaching (% of population)",2,"ERG138",0,299.5675,0,0,0,0.0223999994341284,"Non MPA","Non MPA",NA,3441.03714230039
"3018",2006,"14-Jan-06","Rinas Hole","Dominica",15.4415,-61.4536,9.5,"Bleaching (% of population)",16,"ERG138",0,300.1,0,0,0,0.0249999993684469,"Non MPA","Non MPA",NA,3698.80548904139
"3019",2006,"21-Jan-06","Rose Garden","Dominica",15.5908,-61.4718,9.8,"Bleaching (% of population)",0,"ERG138",0,299.76,0,0,0,0.0323999991815072,"MPA","MPA",30,93.8732182728109
"3020",2006,"12-Mar-06","Rose Garden","Dominica",15.5908,-61.4718,12,"Bleaching (% of population)",75,"ERG138",0,299.27,0,0,0,0.0232799994118977,"MPA","MPA",30,93.8732182728109
"3021",2006,"21-Jan-06","Sunshine Reef","Dominica",15.5816,-61.4757,12,"Bleaching (% of population)",0,"ERG138",0,299.76,0,0,0,0.0323999991815072,"MPA","MPA",1,922.520557007292
"3022",2006,"12-Mar-06","Sunshine Reef","Dominica",15.5816,-61.4757,12,"Bleaching (% of population)",75,"ERG138",0,299.27,0,0,0,0.0232799994118977,"MPA","MPA",1,922.520557007292
"3023",2006,"23-May-06","Virgin Point, Canaries","St Lucia",13.929,-61.0589,3,"Bleaching (% of population)",0,"ERG138",0,301.48,0,0,0,0.0447999988682568,"MPA","MPA",NA,6631.4210040864
"3024",2006,"23-May-06","Virgin Point, Canaries","St Lucia",13.929,-61.0589,10,"Bleaching (% of population)",0,"ERG138",0,301.48,0,0,0,0.0447999988682568,"MPA","MPA",NA,6631.4210040864
"3025",2006,"22-Apr-06","Malgretoute","St Lucia",13.839,-61.065,3,"Bleaching (% of population)",6,"ERG138",0,300.55,0,0,0,0.0358999990930897,"MPA","0",NA,5771.29087119455
"3026",2006,"22-Apr-06","Malgretoute","St Lucia",13.839,-61.065,10,"Bleaching (% of population)",0,"ERG138",0,300.55,0,0,0,0.0358999990930897,"MPA","0",NA,5771.29087119455
"3027",2006,"27-Oct-06","Superman's Flight","St Lucia",13.83,-61.0688,5,"Bleaching (% of population)",48,"ERG138",3.3125,302.2975,0,0,0,0.0285333326125207,"MPA","0",NA,4739.00665302733
"3028",2006,"27-Oct-06","Superman's Flight","St Lucia",13.83,-61.0688,10,"Bleaching (% of population)",48,"ERG138",3.3125,302.2975,0,0,0,0.0285333326125207,"MPA","0",NA,4739.00665302733
"3029",2006,"22-May-06","Turtle Reef","St Lucia",13.8658,-61.0795,10,"Bleaching (% of population)",90,"ERG138",0,301.38,0,0,0,0.0370999990627752,"MPA","0",NA,8615.57413163749
"3030",2006,"07-Jun-06","Anse Chastanet Reef","St Lucia",13.864,-61.08,3,"Bleaching (% of population)",0,"ERG138",1.04,300.38,0,0,0,0.0495999987469986,"MPA","0",NA,8411.43307389769
"3031",2006,"07-Jun-06","Anse Chastanet Reef","St Lucia",13.864,-61.08,10,"Bleaching (% of population)",0,"ERG138",1.04,300.38,0,0,0,0.0495999987469986,"MPA","0",NA,8411.43307389769
"3032",2006,"04-Aug-06","Mushroom Garden Line 1","Netherlands Antilles",17.4628,-62.9775,16,"Bleaching (% of population)",0,"ERG138",3.02125,300.79125,0,0,0,0.0343999991309829,"MPA","MPA",NA,8659.57793460765
"3033",2006,"04-Aug-06","Mushroom Garden Line 2","Netherlands Antilles",17.4628,-62.9775,16,"Bleaching (% of population)",0,"ERG138",3.02125,300.79125,0,0,0,0.0343999991309829,"MPA","MPA",NA,8659.57793460765
"3034",2006,"04-Aug-06","Barracuda Reef Line 1","Netherlands Antilles",17.4669,-62.9908,19,"Bleaching (% of population)",0,"ERG138",3.02125,300.79125,0,0,0,0.0377999990450917,"MPA","MPA",NA,8794.06814898881
"3035",2006,"04-Aug-06","Barracuda Reef Line 2","Netherlands Antilles",17.4669,-62.9908,19,"Bleaching (% of population)",0,"ERG138",3.02125,300.79125,0,0,0,0.0377999990450917,"MPA","MPA",NA,8794.06814898881
"3036",2006,"16-Feb-06","Superman's Flight","St Lucia",13.8333,-61.07,5,"Bleaching (% of population)",0,"ERG138",0,299.7633333,0,0,0,0.0289999992673984,"MPA","0",NA,5094.43962328933
"3037",2006,"16-Feb-06","Superman's Flight","St Lucia",13.8333,-61.07,10,"Bleaching (% of population)",80,"ERG138",0,299.7633333,0,0,0,0.0289999992673984,"MPA","0",NA,5094.43962328933
"3038",2006,"22-Apr-06","Bronco Billy","BVI",18.4933,-64.4603,3,"Bleaching (% of population)",215,"ERG138",1.21,299.33,0,0,0,0.0365999990754062,"MPA","0",NA,166.834553621276
"3039",2006,"22-Apr-06","Bronco Billy","BVI",18.4933,-64.4603,10,"Bleaching (% of population)",115,"ERG138",1.21,299.33,0,0,0,0.0365999990754062,"MPA","0",NA,166.834553621276
"3040",2006,"09-Apr-06","Spyglass","BVI",18.3246,-64.6027,3,"Bleaching (% of population)",230,"ERG138",2.36,299.88,0,0,0,0.047999998787418,"Non MPA","Non MPA",NA,3739.38906818103
"3041",2006,"09-Apr-06","Spyglass","BVI",18.3246,-64.6027,10,"Bleaching (% of population)",235,"ERG138",2.36,299.88,0,0,0,0.047999998787418,"Non MPA","Non MPA",NA,3739.38906818103
"3042",2006,"09-Apr-06","Pelican Island","BVI",18.3317,-64.6273,3,"Bleaching (% of population)",170,"ERG138",0,299.68,0,0,0,0.0567999985651113,"MPA","0",NA,1973.93807971099
"3043",2006,"09-Apr-06","Pelican Island","BVI",18.3317,-64.6273,10,"Bleaching (% of population)",215,"ERG138",0,299.68,0,0,0,0.0567999985651113,"MPA","0",NA,1973.93807971099
"3044",2006,"11-May-06","Pelican Island","BVI",18.3317,-64.6273,10,"Bleaching (% of population)",0,"ERG138",0,300.41,0,0,0,0.0241999993886566,"MPA","0",NA,1973.93807971099
"3045",2006,"11-Apr-06","Diamond Reef","BVI",18.7717,-64.878,3,"Bleaching (% of population)",145,"ERG138",0,299.32,0,0,0,0.0245999993785517,"Non MPA","Non MPA",NA,501.167844498497
"3046",2006,"11-Apr-06","Diamond Reef","BVI",18.7717,-64.878,10,"Bleaching (% of population)",155,"ERG138",0,299.32,0,0,0,0.0245999993785517,"Non MPA","Non MPA",NA,501.167844498497
"3047",2006,"24-May-06","Diamond Reef","BVI",18.7717,-64.878,3,"Bleaching (% of population)",170,"ERG138",1.6,301.11,0,0,0,0.0227999994240236,"Non MPA","Non MPA",NA,501.167844498497
"3048",2006,"24-May-06","Diamond Reef","BVI",18.7717,-64.878,10,"Bleaching (% of population)",100,"ERG138",1.6,301.11,0,0,0,0.0227999994240236,"Non MPA","Non MPA",NA,501.167844498497
"3049",2006,"02-Jun-06","Bayahibe/Dominicus","Dominican Republic",18.3427,-68.8326,11.5,"Bleaching (% of population)",170,"ERG138",1.27,302.14,0,0,0,0.0309499992181372,"MPA","Non MPA",NA,4883.23414875961
"3050",2006,"06-Feb-06","Pared (Catalina)","Dominican Republic",18.3739,-69.0056,6,"Bleaching (% of population)",270,"ERG138",0,299.6475,43877,43877,43877,0.0313999992067693,"MPA","MPA",NA,2359.18692183403
"3051",2006,"16-Jan-06","PortoMari Transect 3","Netherlands Antilles",12.2181,-69.0866,10,"Bleaching (% of population)",0,"ERG137",4.22,299.29,0,0,0,0.0369999990653014,"Non MPA","Non MPA",NA,5639.24102883526
"3052",2006,"18-Jul-06","PortoMari Transect 3","Netherlands Antilles",12.2181,-69.0866,10,"Bleaching (% of population)",0,"ERG137",8.38,299.97,0,0,0,0.0443999988783617,"Non MPA","Non MPA",NA,5639.24102883526
"3053",2006,"17-Jan-06","PortoMari Transect 2","Netherlands Antilles",12.2186,-69.0872,6,"Bleaching (% of population)",0,"ERG137",4.22,299.29,0,0,0,0.0369999990653014,"Non MPA","Non MPA",NA,5668.19275246703
"3054",2006,"03-Jul-06","PortoMari Transect 2","Netherlands Antilles",12.2186,-69.0872,6,"Bleaching (% of population)",0,"ERG137",9.43,300.41,0,0,0,0.0443999988783617,"Non MPA","Non MPA",NA,5668.19275246703
"3055",2006,"21-Jan-06","PortoMari Transect 1","Netherlands Antilles",12.2186,-69.0875,12,"Bleaching (% of population)",0,"ERG137",4.22,299.39,0,0,0,0.0369999990653014,"Non MPA","Non MPA",NA,5656.64031991258
"3056",2006,"15-Jul-06","PortoMari Transect 1","Netherlands Antilles",12.2186,-69.0875,12,"Bleaching (% of population)",0,"ERG137",8.38,299.97,0,0,0,0.0443999988783617,"Non MPA","Non MPA",NA,5656.64031991258
"3057",2006,"21-Jun-06","Pos Chiquito","Aruba",12.4619,-69.9667,5,"Bleaching (% of population)",0,"ERG137",3.495,300.87,76390,63584,16459,0.0308999992194003,"Non MPA","Non MPA",NA,165.889866200121
"3058",2006,"21-Jun-06","Pos Chiquito","Aruba",12.4619,-69.9667,10,"Bleaching (% of population)",0,"ERG137",3.495,300.87,76390,63584,16459,0.0308999992194003,"Non MPA","Non MPA",NA,165.889866200121
"3059",2006,"21-Jun-06","Pos Chiquito","Aruba",12.4619,-69.9667,12,"Bleaching (% of population)",0,"ERG137",3.495,300.87,76390,63584,16459,0.0308999992194003,"Non MPA","Non MPA",NA,165.889866200121
"3060",2006,"28-Aug-06","Larimar 1","Dominican Republic",19.7704,-70.5183,9,"Bleaching (% of population)",340,"ERG138",1.71,301.05,0,0,0,0.0279999992926605,"Non MPA","Non MPA",NA,2852.70784510569
"3061",2006,"28-Aug-06","West Wall","Dominican Republic",19.7605,-70.5206,6,"Bleaching (% of population)",320,"ERG138",1.71,301.05,0,0,0,0.0279999992926605,"Non MPA","Non MPA",NA,1727.22336496943
"3062",2006,"15-Jul-06","Iberostar","Dominican Republic",19.7803,-70.6505,7,"Bleaching (% of population)",280,"ERG138",8.1775,300.93,349227,0,0,0.0293999992572935,"Non MPA","Non MPA",NA,634.459932478796
"3063",2006,"10-Jun-06","Cayo Arena","Dominican Republic",19.8407,-71.2129,6,"Bleaching (% of population)",265,"ERG138",3.11,301.57,867186,17577,0,0.0330666658313324,"Non MPA","Non MPA",NA,20.2270990107024
"3064",2006,"11-Jun-06","Cabecitos del Cayo","Dominican Republic",19.8761,-71.331,5,"Bleaching (% of population)",20,"ERG138",8.01,301.23,877095,0,0,0.0273999993078178,"MPA","MPA",NA,699.419448468089
"3065",2006,"28-May-06","Yeso de Cuevanjo","Dominican Republic",17.8119,-71.6417,5,"Bleaching (% of population)",0,"ERG138",2.64,301.54,0,0,0,0.025399999358342,"MPA","MPA",NA,7355.27596220945
"3066",2006,"27-May-06","El Hotel","Dominican Republic",17.8945,-71.6699,12,"Bleaching (% of population)",0,"ERG138",1.06,301.28,0,0,0,0.0437999988935189,"MPA","Non MPA",NA,936.469040669829
"3067",2006,"27-May-06","El Faro","Dominican Republic",17.9361,-71.6887,8,"Bleaching (% of population)",7,"ERG138",1.07,301.47,0,0,0,0.038599999024882,"Non MPA","Non MPA",NA,2050.59870705914
"3068",2006,"28-May-06","Punta de Bahia","Dominican Republic",18.0251,-71.7425,12,"Bleaching (% of population)",3,"ERG138",2.36,301.32,9307,0,0,0.0419999989389908,"Non MPA","Non MPA",NA,2922.29317970241
"3069",2006,"05-Mar-06","Monkey Island","Jamaica",18.1753,-76.3914,4,"Bleaching (% of population)",40,"ERG139",0,299.37,2882,2600,0,0.0307999992219266,"Non MPA","Non MPA",NA,4511.56753546157
"3070",2006,"13-May-06","Monkey Island","Jamaica",18.1753,-76.3914,4,"Bleaching (% of population)",25,"ERG139",0,301.48,2882,2600,0,0.0265999993280275,"Non MPA","Non MPA",NA,4511.56753546157
"3071",2006,"04-Mar-06","Navy Island","Jamaica",18.1917,-76.4546,8,"Bleaching (% of population)",40,"ERG139",0,300.155,282,0,0,0.0283999992825557,"Non MPA","Non MPA",NA,2007.30024711005
"3072",2006,"13-May-06","Navy Island","Jamaica",18.1917,-76.4546,8,"Bleaching (% of population)",0,"ERG139",0,301.185,282,0,0,0.0205999994796002,"Non MPA","Non MPA",NA,2007.30024711005
"3073",2006,"10-Feb-06","Gun Cay","Jamaica",17.9319,-76.8357,4,"Bleaching (% of population)",100,"ERG139",1.01,299.48,670892,470222,11241,0.0767999980598688,"MPA","MPA",69,175.250525179557
"3074",2006,"15-Mar-06","Gun Cay","Jamaica",17.9319,-76.8357,4,"Bleaching (% of population)",26,"ERG139",0,299.79,670892,470222,11241,0.0809999979537679,"MPA","MPA",69,175.250525179557
"3075",2006,"13-Feb-06","Rackhams Cay","Jamaica",17.9241,-76.8378,5,"Bleaching (% of population)",100,"ERG139",1.01,299.48,670892,35926,0,0.0767999980598688,"MPA","MPA",NA,68.4421166515541
"3076",2006,"15-Mar-06","Rackhams Cay","Jamaica",17.9241,-76.8378,5,"Bleaching (% of population)",100,"ERG139",0,299.79,670892,35926,0,0.0809999979537679,"MPA","MPA",NA,68.4421166515541
"3077",2006,"23-Feb-06","Drunkenman's Cay","Jamaica",17.9019,-76.8459,5,"Bleaching (% of population)",190,"ERG139",1.15,299.98,2811,0,0,0.0767999980598688,"MPA","MPA",NA,250.630381710372
"3078",2006,"23-Feb-06","Drunkenman's Cay","Jamaica",17.9019,-76.8459,7,"Bleaching (% of population)",240,"ERG139",1.15,299.98,2811,0,0,0.0767999980598688,"MPA","MPA",NA,250.630381710372
"3079",2006,"18-Feb-06","Wreck Reef","Jamaica",17.8323,-76.9222,4,"Bleaching (% of population)",50,"ERG139",0,299.63,202075,8066,0,0.054599998620688,"MPA","MPA",NA,1767.3578727995
"3080",2006,"31-Mar-06","Wreck Reef","Jamaica",17.8323,-76.9222,4,"Bleaching (% of population)",45,"ERG139",0,300.14,202075,8066,0,0.0505999987217365,"MPA","MPA",NA,1767.3578727995
"3081",2006,"31-Mar-06","Tern Cay","Jamaica",17.8294,-76.9849,4,"Bleaching (% of population)",40,"ERG139",0,300.0866667,773186,23984,0,0.0861999978224048,"MPA","MPA",NA,1394.24024152157
"3082",2006,"10-Mar-06","Lime Cay","Jamaica",17.9417,-76.8193,5,"Bleaching (% of population)",275,"ERG139",0,299.87,723003,670892,436802,0.0809999979537679,"MPA","MPA",1205,8.72134695447264
"3083",2006,"10-Mar-06","Lime Cay","Jamaica",17.9417,-76.8193,7,"Bleaching (% of population)",35,"ERG139",0,299.87,723003,670892,436802,0.0809999979537679,"MPA","MPA",1205,8.72134695447264
"3084",2006,"01-Jan-06","Dancing Lady","Jamaica",18.4742,-77.393,10,"Bleaching (% of population)",200,"ERG139",1.01,300.47,0,0,0,0.0375999990501441,"Non MPA","Non MPA",NA,1625.27271274329
"3085",2006,"03-Jan-06","M1","Jamaica",18.4725,-77.41,10,"Bleaching (% of population)",40,"ERG139",0,300.47,0,0,0,0.0315199992037378,"Non MPA","Non MPA",NA,3425.13768752132
"3086",2006,"08-Nov-06","Alligator Reef North","Jamaica",17.8127,-77.5483,6,"Bleaching (% of population)",6,"ERG139",3.38,302.39,0,0,0,0.0595999984943774,"Non MPA","Non MPA",NA,3479.96279729612
"3087",2006,"08-Nov-06","Alligator Reef North","Jamaica",17.8127,-77.5483,7,"Bleaching (% of population)",13,"ERG139",3.38,302.39,0,0,0,0.0595999984943774,"Non MPA","Non MPA",NA,3479.96279729612
"3088",2006,"23-Sep-06","Ireland Pen","Jamaica",18.3609,-78.3433,5,"Bleaching (% of population)",17,"ERG139",1.09,303.62,736641,327851,160575,0.0279999992926605,"MPA","Non MPA",401,495.809218244022
"3089",2006,"23-Sep-06","Ireland Pen","Jamaica",18.3609,-78.3433,10,"Bleaching (% of population)",43,"ERG139",1.09,303.62,736641,327851,160575,0.0279999992926605,"MPA","Non MPA",401,495.809218244022
"3090",2006,"08-Feb-06","Middle Shoal","Jamaica",18.3294,-78.3487,3,"Bleaching (% of population)",40,"ERG139",1.02,299.94,378395,63071,0,0.0267999993229751,"MPA","MPA",NA,2786.39424178776
"3091",2006,"08-Feb-06","Middle Shoal","Jamaica",18.3294,-78.3487,10,"Bleaching (% of population)",40,"ERG139",1.02,299.94,378395,63071,0,0.0267999993229751,"MPA","MPA",NA,2786.39424178776
"3092",2006,"10-Oct-06","Middle Shoal","Jamaica",18.3294,-78.3487,3,"Bleaching (% of population)",16,"ERG139",1.09,303.64,378395,63071,0,0.025399999358342,"MPA","MPA",NA,2786.39424178776
"3093",2006,"23-Sep-06","Bloody Bay","Jamaica",18.3447,-78.3535,6.5,"Bleaching (% of population)",20,"ERG139",1.09,303.62,539758,0,0,0.0272799993108492,"MPA","MPA",NA,1471.48415295705
"3094",2006,"23-Sep-06","Bloody Bay","Jamaica",18.3447,-78.3535,10,"Bleaching (% of population)",13,"ERG139",1.09,303.62,539758,0,0,0.0272799993108492,"MPA","MPA",NA,1471.48415295705
"3095",2006,"21-Jan-06","Bloody Bay","Jamaica",18.3458,-78.3534,3,"Bleaching (% of population)",40,"ERG139",1.02,300.67,562584,0,0,0.0267999993229751,"MPA","MPA",NA,1380.06279637147
"3096",2006,"21-Jan-06","Bloody Bay","Jamaica",18.3458,-78.3534,10,"Bleaching (% of population)",40,"ERG139",1.02,300.67,562584,0,0,0.0267999993229751,"MPA","MPA",NA,1380.06279637147
"3097",2006,"23-Sep-06","Sandy Cay- outer mooring","Jamaica",18.3181,-78.3519,3,"Bleaching (% of population)",1,"ERG139",1.41,303.67,74837,57877,0,0.0272799993108492,"MPA","MPA",NA,4079.7667373446
"3098",2006,"24-Sep-06","El Punto Negrilo","Jamaica",18.2618,-78.3663,5,"Bleaching (% of population)",2,"ERG139",3.76,303.75,35879,0,0,0.0387999990198296,"MPA","MPA",NA,10475.1481005696
"3099",2006,"24-Sep-06","El Punto Negrilo","Jamaica",18.2618,-78.3663,9,"Bleaching (% of population)",12,"ERG139",3.76,303.75,35879,0,0,0.0387999990198296,"MPA","MPA",NA,10475.1481005696
"3100",2006,"24-Sep-06","Little Bay","Jamaica",18.2169,-78.2667,3,"Bleaching (% of population)",20,"ERG139",1.033333333,303.4433333,285639,0,0,0.0391999990097247,"MPA","MPA",NA,3284.15425244477
"3101",2006,"24-Sep-06","Little Bay","Jamaica",18.2169,-78.2667,9,"Bleaching (% of population)",24,"ERG139",1.033333333,303.4433333,285639,0,0,0.0391999990097247,"MPA","MPA",NA,3284.15425244477
"3102",2006,"21-Jan-06","Grand Lido","Jamaica",18.3432,-78.3438,3,"Bleaching (% of population)",40,"ERG139",1.02,300.67,718747,114964,0,0.0267999993229751,"MPA","MPA",NA,1207.77187801335
"3103",2006,"23-Sep-06","Grand Lido","Jamaica",18.3432,-78.3438,5,"Bleaching (% of population)",22,"ERG139",1.09,303.62,718747,114964,0,0.0272799993108492,"MPA","MPA",NA,1207.77187801335
"3104",2006,"22-Jan-06","Rockhouse","Jamaica",18.2652,-78.3691,3,"Bleaching (% of population)",0,"ERG139",0,300.83,32663,0,0,0.0255999993532896,"MPA","MPA",NA,10201.7370247908
